id,asset,year,rep_period,time_block_start,time_block_end,solution
530,CY_Battery,2030,2,13,16,238.51828852930203
531,CY_Battery,2030,2,17,20,238.51828852930203
532,CY_Battery,2030,2,21,24,0.0
533,CY_Battery,2030,3,1,4,233.00540576675849
534,CY_Battery,2030,3,5,8,233.00540576675849
535,CY_Battery,2030,3,9,12,0.0
536,CY_Battery,2030,3,13,16,0.0
537,CY_Battery,2030,3,17,20,0.0
538,CY_Battery,2030,3,21,24,0.0
539,CY_Battery,2030,4,1,4,0.0
540,CY_Battery,2030,4,5,8,176.13077840849564
541,CY_Battery,2030,4,9,12,0.0
542,CY_Battery,2030,4,13,16,0.0
543,CY_Battery,2030,4,17,20,0.0
544,CY_Battery,2030,4,21,24,0.0
545,CY_Battery,2030,5,1,4,238.51828852930203
546,CY_Battery,2030,5,5,8,178.51911529326344
547,CY_Battery,2030,5,9,12,0.0
548,CY_Battery,2030,5,13,16,0.0
549,CY_Battery,2030,5,17,20,0.0
550,CY_Battery,2030,5,21,24,0.0
551,CY_Battery,2030,6,1,4,0.0
552,CY_Battery,2030,6,5,8,0.0
553,CY_Battery,2030,6,9,12,238.51828852930203
554,CY_Battery,2030,6,13,16,238.51828852930203
555,CY_Battery,2030,6,17,20,238.51828852930203
556,CY_Battery,2030,6,21,24,0.0
557,CY_Battery,2030,7,1,4,0.0
558,CY_Battery,2030,7,5,8,0.0
559,CY_Battery,2030,7,9,12,70.23404440726745
560,CY_Battery,2030,7,13,16,165.93111230548266
561,CY_Battery,2030,7,17,20,0.0
562,CY_Battery,2030,7,21,24,0.0
563,CY_Battery,2030,8,1,4,0.0
564,CY_Battery,2030,8,5,8,0.0
565,CY_Battery,2030,8,9,12,238.51828852930203
566,CY_Battery,2030,8,13,16,238.51828852930203
567,CY_Battery,2030,8,17,20,0.0
568,CY_Battery,2030,8,21,24,0.0
569,CY_Battery,2030,9,1,4,0.0
570,CY_Battery,2030,9,5,8,0.0
571,CY_Battery,2030,9,9,12,238.51828852930203
572,CY_Battery,2030,9,13,16,0.0
573,CY_Battery,2030,9,17,20,0.0
574,CY_Battery,2030,9,21,24,0.0
575,CY_Battery,2030,10,1,4,0.0
576,CY_Battery,2030,10,5,8,0.0
577,CY_Battery,2030,10,9,12,60.51021279523957
578,CY_Battery,2030,10,13,16,238.51828852930203
579,CY_Battery,2030,10,17,20,238.51828852930203
580,CY_Battery,2030,10,21,24,0.0
581,CZ_Battery,2030,1,1,2,79.75140726134964
582,CZ_Battery,2030,1,3,4,79.75140726134964
583,CZ_Battery,2030,1,5,6,0.0
584,CZ_Battery,2030,1,7,8,0.0
585,CZ_Battery,2030,1,9,10,0.0
586,CZ_Battery,2030,1,11,12,33.787059779131596
